sticker_id,chapter_id,chapter_title,chapter_slug,category,target_name,rarity,priority,search_hint,status
SL-08-014,08,El campeón del 95,el-campeon-del-95,idolo,Nestor Gorosito con San Lorenzo en El campeón del 95,epica,alta,San Lorenzo de Almagro Nestor Gorosito con San Lorenzo en El campeón del 95 El campeón del 95 campeon 1995,planned
SL-08-015,08,El campeón del 95,el-campeon-del-95,idolo,Retrato historico de Nestor Gorosito en etapa azulgrana,epica,alta,San Lorenzo de Almagro Retrato historico de Nestor Gorosito en etapa azulgrana El campeón del 95 campeon 1995,planned
SL-08-016,08,El campeón del 95,el-campeon-del-95,partido,Nestor Gorosito en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Nestor Gorosito en partido representativo de San Lorenzo El campeón del 95 campeon 1995,planned
SL-08-017,08,El campeón del 95,el-campeon-del-95,jugador,Oscar Ruggeri con San Lorenzo en El campeón del 95,rara,media,San Lorenzo de Almagro Oscar Ruggeri con San Lorenzo en El campeón del 95 El campeón del 95 campeon 1995,planned
SL-08-018,08,El campeón del 95,el-campeon-del-95,jugador,Retrato historico de Oscar Ruggeri en etapa azulgrana,rara,media,San Lorenzo de Almagro Retrato historico de Oscar Ruggeri en etapa azulgrana El campeón del 95 campeon 1995,planned
SL-08-019,08,El campeón del 95,el-campeon-del-95,partido,Oscar Ruggeri en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Oscar Ruggeri en partido representativo de San Lorenzo El campeón del 95 campeon 1995,planned
SL-08-020,08,El campeón del 95,el-campeon-del-95,jugador,Jorge Borelli con San Lorenzo en El campeón del 95,especial,media,San Lorenzo de Almagro Jorge Borelli con San Lorenzo en El campeón del 95 El campeón del 95 campeon 1995,planned
SL-08-021,08,El campeón del 95,el-campeon-del-95,jugador,Retrato historico de Jorge Borelli en etapa azulgrana,especial,media,San Lorenzo de Almagro Retrato historico de Jorge Borelli en etapa azulgrana El campeón del 95 campeon 1995,planned
SL-08-022,08,El campeón del 95,el-campeon-del-95,partido,Jorge Borelli en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Jorge Borelli en partido representativo de San Lorenzo El campeón del 95 campeon 1995,planned
SL-08-023,08,El campeón del 95,el-campeon-del-95,jugador,Fernando Galetto con San Lorenzo en El campeón del 95,especial,media,San Lorenzo de Almagro Fernando Galetto con San Lorenzo en El campeón del 95 El campeón del 95 campeon 1995,planned
SL-08-024,08,El campeón del 95,el-campeon-del-95,jugador,Retrato historico de Fernando Galetto en etapa azulgrana,especial,media,San Lorenzo de Almagro Retrato historico de Fernando Galetto en etapa azulgrana El campeón del 95 campeon 1995,planned
SL-08-025,08,El campeón del 95,el-campeon-del-95,partido,Fernando Galetto en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Fernando Galetto en partido representativo de San Lorenzo El campeón del 95 campeon 1995,planned
SL-08-026,08,El campeón del 95,el-campeon-del-95,partido,Archivo historico de San Lorenzo sobre partidos clave del Clausura 1995,especial,media,San Lorenzo de Almagro Archivo historico de San Lorenzo sobre partidos clave del Clausura 1995 El campeón del 95 campeon 1995,planned
SL-08-027,08,El campeón del 95,el-campeon-del-95,partido,Postal azulgrana de partidos clave del Clausura 1995,especial,media,San Lorenzo de Almagro Postal azulgrana de partidos clave del Clausura 1995 El campeón del 95 campeon 1995,planned
SL-08-028,08,El campeón del 95,el-campeon-del-95,partido,Escena representativa de El campeón del 95: partidos clave del Clausura 1995,especial,media,San Lorenzo de Almagro Escena representativa de El campeón del 95: partidos clave del Clausura 1995 El campeón del 95 campeon 1995,planned
SL-08-029,08,El campeón del 95,el-campeon-del-95,partido,Cobertura fotografica de San Lorenzo: partidos clave del Clausura 1995,especial,media,San Lorenzo de Almagro Cobertura fotografica de San Lorenzo: partidos clave del Clausura 1995 El campeón del 95 campeon 1995,planned
SL-08-030,08,El campeón del 95,el-campeon-del-95,partido,Registro de epoca del Ciclon sobre partidos clave del Clausura 1995,especial,media,San Lorenzo de Almagro Registro de epoca del Ciclon sobre partidos clave del Clausura 1995 El campeón del 95 campeon 1995,planned
SL-09-001,09,El equipo récord 2001,el-equipo-record-2001,campeonato,San Lorenzo campeon del Clausura 2001,legendaria,alta,San Lorenzo de Almagro San Lorenzo campeon del Clausura 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-002,09,El equipo récord 2001,el-equipo-record-2001,equipo,Equipo record invicto del Clausura 2001,epica,alta,San Lorenzo de Almagro Equipo record invicto del Clausura 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-003,09,El equipo récord 2001,el-equipo-record-2001,tecnico,Manuel Pellegrini como tecnico del campeon 2001,epica,alta,San Lorenzo de Almagro Manuel Pellegrini como tecnico del campeon 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-004,09,El equipo récord 2001,el-equipo-record-2001,jugador,Sebastian Saja en la campana de 2001,rara,alta,San Lorenzo de Almagro Sebastian Saja en la campana de 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-005,09,El equipo récord 2001,el-equipo-record-2001,idolo,Alberto Acosta en el Clausura 2001,epica,alta,San Lorenzo de Almagro Alberto Acosta en el Clausura 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-006,09,El equipo récord 2001,el-equipo-record-2001,idolo,Leandro Romagnoli en el equipo record,epica,alta,San Lorenzo de Almagro Leandro Romagnoli en el equipo record El equipo récord 2001 equipo record 2001,planned
SL-09-007,09,El equipo récord 2001,el-equipo-record-2001,festejo,Festejos del titulo invicto en 2001,epica,alta,San Lorenzo de Almagro Festejos del titulo invicto en 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-008,09,El equipo récord 2001,el-equipo-record-2001,equipo,Alineacion titular del equipo record,rara,alta,San Lorenzo de Almagro Alineacion titular del equipo record El equipo récord 2001 equipo record 2001,planned
SL-09-009,09,El equipo récord 2001,el-equipo-record-2001,gol,Gol destacado del Clausura 2001,rara,media,San Lorenzo de Almagro Gol destacado del Clausura 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-010,09,El equipo récord 2001,el-equipo-record-2001,hinchada,Hinchada azulgrana en la campana invicta 2001,especial,media,San Lorenzo de Almagro Hinchada azulgrana en la campana invicta 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-011,09,El equipo récord 2001,el-equipo-record-2001,tecnico,Manuel Pellegrini con San Lorenzo en El equipo récord 2001,epica,alta,San Lorenzo de Almagro Manuel Pellegrini con San Lorenzo en El equipo récord 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-012,09,El equipo récord 2001,el-equipo-record-2001,tecnico,Retrato historico de Manuel Pellegrini en etapa azulgrana,epica,alta,San Lorenzo de Almagro Retrato historico de Manuel Pellegrini en etapa azulgrana El equipo récord 2001 equipo record 2001,planned
SL-09-013,09,El equipo récord 2001,el-equipo-record-2001,partido,Manuel Pellegrini en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Manuel Pellegrini en partido representativo de San Lorenzo El equipo récord 2001 equipo record 2001,planned
SL-09-014,09,El equipo récord 2001,el-equipo-record-2001,idolo,Leandro Romagnoli con San Lorenzo en El equipo récord 2001,legendaria,alta,San Lorenzo de Almagro Leandro Romagnoli con San Lorenzo en El equipo récord 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-015,09,El equipo récord 2001,el-equipo-record-2001,idolo,Retrato historico de Leandro Romagnoli en etapa azulgrana,rara,alta,San Lorenzo de Almagro Retrato historico de Leandro Romagnoli en etapa azulgrana El equipo récord 2001 equipo record 2001,planned
SL-09-016,09,El equipo récord 2001,el-equipo-record-2001,partido,Leandro Romagnoli en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Leandro Romagnoli en partido representativo de San Lorenzo El equipo récord 2001 equipo record 2001,planned
SL-09-017,09,El equipo récord 2001,el-equipo-record-2001,idolo,Alberto Acosta con San Lorenzo en El equipo récord 2001,epica,alta,San Lorenzo de Almagro Alberto Acosta con San Lorenzo en El equipo récord 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-018,09,El equipo récord 2001,el-equipo-record-2001,idolo,Retrato historico de Alberto Acosta en etapa azulgrana,epica,alta,San Lorenzo de Almagro Retrato historico de Alberto Acosta en etapa azulgrana El equipo récord 2001 equipo record 2001,planned
SL-09-019,09,El equipo récord 2001,el-equipo-record-2001,partido,Alberto Acosta en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Alberto Acosta en partido representativo de San Lorenzo El equipo récord 2001 equipo record 2001,planned
SL-09-020,09,El equipo récord 2001,el-equipo-record-2001,jugador,Sebastian Saja con San Lorenzo en El equipo récord 2001,rara,media,San Lorenzo de Almagro Sebastian Saja con San Lorenzo en El equipo récord 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-021,09,El equipo récord 2001,el-equipo-record-2001,jugador,Retrato historico de Sebastian Saja en etapa azulgrana,rara,media,San Lorenzo de Almagro Retrato historico de Sebastian Saja en etapa azulgrana El equipo récord 2001 equipo record 2001,planned
SL-09-022,09,El equipo récord 2001,el-equipo-record-2001,partido,Sebastian Saja en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Sebastian Saja en partido representativo de San Lorenzo El equipo récord 2001 equipo record 2001,planned
SL-09-023,09,El equipo récord 2001,el-equipo-record-2001,jugador,Fabricio Coloccini con San Lorenzo en El equipo récord 2001,rara,media,San Lorenzo de Almagro Fabricio Coloccini con San Lorenzo en El equipo récord 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-024,09,El equipo récord 2001,el-equipo-record-2001,jugador,Retrato historico de Fabricio Coloccini en etapa azulgrana,rara,media,San Lorenzo de Almagro Retrato historico de Fabricio Coloccini en etapa azulgrana El equipo récord 2001 equipo record 2001,planned
SL-09-025,09,El equipo récord 2001,el-equipo-record-2001,partido,Fabricio Coloccini en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Fabricio Coloccini en partido representativo de San Lorenzo El equipo récord 2001 equipo record 2001,planned
SL-09-026,09,El equipo récord 2001,el-equipo-record-2001,campeonato,Archivo historico de San Lorenzo sobre rachas invictas del Clausura 2001,especial,media,San Lorenzo de Almagro Archivo historico de San Lorenzo sobre rachas invictas del Clausura 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-027,09,El equipo récord 2001,el-equipo-record-2001,campeonato,Postal azulgrana de rachas invictas del Clausura 2001,especial,media,San Lorenzo de Almagro Postal azulgrana de rachas invictas del Clausura 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-028,09,El equipo récord 2001,el-equipo-record-2001,campeonato,Escena representativa de El equipo récord 2001: rachas invictas del Clausura 2001,especial,media,San Lorenzo de Almagro Escena representativa de El equipo récord 2001: rachas invictas del Clausura 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-029,09,El equipo récord 2001,el-equipo-record-2001,campeonato,Cobertura fotografica de San Lorenzo: rachas invictas del Clausura 2001,especial,media,San Lorenzo de Almagro Cobertura fotografica de San Lorenzo: rachas invictas del Clausura 2001 El equipo récord 2001 equipo record 2001,planned
SL-09-030,09,El equipo récord 2001,el-equipo-record-2001,campeonato,Registro de epoca del Ciclon sobre rachas invictas del Clausura 2001,especial,media,San Lorenzo de Almagro Registro de epoca del Ciclon sobre rachas invictas del Clausura 2001 El equipo récord 2001 equipo record 2001,planned
SL-10-001,10,Las primeras copas internacionales,las-primeras-copas-internacionales,copa,San Lorenzo campeon de la Copa Sudamericana 2002,legendaria,alta,San Lorenzo de Almagro San Lorenzo campeon de la Copa Sudamericana 2002 Las primeras copas internacionales primeras copas internacionales,planned
SL-10-002,10,Las primeras copas internacionales,las-primeras-copas-internacionales,copa,San Lorenzo campeon de la Copa Mercosur 2001,epica,alta,San Lorenzo de Almagro San Lorenzo campeon de la Copa Mercosur 2001 Las primeras copas internacionales primeras copas internacionales,planned
SL-10-003,10,Las primeras copas internacionales,las-primeras-copas-internacionales,idolo,Leandro Romagnoli en torneos internacionales tempranos,rara,alta,San Lorenzo de Almagro Leandro Romagnoli en torneos internacionales tempranos Las primeras copas internacionales primeras copas internacionales,planned
SL-10-004,10,Las primeras copas internacionales,las-primeras-copas-internacionales,idolo,Alberto Acosta en la etapa de primeras copas,rara,alta,San Lorenzo de Almagro Alberto Acosta en la etapa de primeras copas Las primeras copas internacionales primeras copas internacionales,planned
SL-10-005,10,Las primeras copas internacionales,las-primeras-copas-internacionales,tecnico,Manuel Pellegrini y el salto internacional azulgrana,rara,alta,San Lorenzo de Almagro Manuel Pellegrini y el salto internacional azulgrana Las primeras copas internacionales primeras copas internacionales,planned
SL-10-006,10,Las primeras copas internacionales,las-primeras-copas-internacionales,festejo,Festejos de la Sudamericana 2002,epica,alta,San Lorenzo de Almagro Festejos de la Sudamericana 2002 Las primeras copas internacionales primeras copas internacionales,planned
SL-10-007,10,Las primeras copas internacionales,las-primeras-copas-internacionales,equipo,Plantel de San Lorenzo campeon internacional,rara,alta,San Lorenzo de Almagro Plantel de San Lorenzo campeon internacional Las primeras copas internacionales primeras copas internacionales,planned
SL-10-008,10,Las primeras copas internacionales,las-primeras-copas-internacionales,copa,Levantamiento de trofeo internacional azulgrana,epica,alta,San Lorenzo de Almagro Levantamiento de trofeo internacional azulgrana Las primeras copas internacionales primeras copas internacionales,planned
SL-10-009,10,Las primeras copas internacionales,las-primeras-copas-internacionales,partido,Partido definitorio de una primera copa internacional,rara,media,San Lorenzo de Almagro Partido definitorio de una primera copa internacional Las primeras copas internacionales primeras copas internacionales,planned
SL-10-010,10,Las primeras copas internacionales,las-primeras-copas-internacionales,archivo_historico,Archivo grafico de la consagracion internacional,especial,media,San Lorenzo de Almagro Archivo grafico de la consagracion internacional Las primeras copas internacionales primeras copas internacionales,planned
SL-10-011,10,Las primeras copas internacionales,las-primeras-copas-internacionales,idolo,Leandro Romagnoli con San Lorenzo en Las primeras copas internacionales,epica,alta,San Lorenzo de Almagro Leandro Romagnoli con San Lorenzo en Las primeras copas internacionales Las primeras copas internacionales primeras copas internacionales,planned
SL-10-012,10,Las primeras copas internacionales,las-primeras-copas-internacionales,idolo,Retrato historico de Leandro Romagnoli en etapa azulgrana,epica,alta,San Lorenzo de Almagro Retrato historico de Leandro Romagnoli en etapa azulgrana Las primeras copas internacionales primeras copas internacionales,planned
SL-10-013,10,Las primeras copas internacionales,las-primeras-copas-internacionales,partido,Leandro Romagnoli en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Leandro Romagnoli en partido representativo de San Lorenzo Las primeras copas internacionales primeras copas internacionales,planned
SL-10-014,10,Las primeras copas internacionales,las-primeras-copas-internacionales,idolo,Alberto Acosta con San Lorenzo en Las primeras copas internacionales,epica,alta,San Lorenzo de Almagro Alberto Acosta con San Lorenzo en Las primeras copas internacionales Las primeras copas internacionales primeras copas internacionales,planned
SL-10-015,10,Las primeras copas internacionales,las-primeras-copas-internacionales,idolo,Retrato historico de Alberto Acosta en etapa azulgrana,epica,alta,San Lorenzo de Almagro Retrato historico de Alberto Acosta en etapa azulgrana Las primeras copas internacionales primeras copas internacionales,planned
SL-10-016,10,Las primeras copas internacionales,las-primeras-copas-internacionales,partido,Alberto Acosta en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Alberto Acosta en partido representativo de San Lorenzo Las primeras copas internacionales primeras copas internacionales,planned
SL-10-017,10,Las primeras copas internacionales,las-primeras-copas-internacionales,jugador,Sebastian Saja con San Lorenzo en Las primeras copas internacionales,rara,media,San Lorenzo de Almagro Sebastian Saja con San Lorenzo en Las primeras copas internacionales Las primeras copas internacionales primeras copas internacionales,planned
SL-10-018,10,Las primeras copas internacionales,las-primeras-copas-internacionales,jugador,Retrato historico de Sebastian Saja en etapa azulgrana,rara,media,San Lorenzo de Almagro Retrato historico de Sebastian Saja en etapa azulgrana Las primeras copas internacionales primeras copas internacionales,planned
SL-10-019,10,Las primeras copas internacionales,las-primeras-copas-internacionales,partido,Sebastian Saja en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Sebastian Saja en partido representativo de San Lorenzo Las primeras copas internacionales primeras copas internacionales,planned
SL-10-020,10,Las primeras copas internacionales,las-primeras-copas-internacionales,tecnico,Manuel Pellegrini con San Lorenzo en Las primeras copas internacionales,rara,alta,San Lorenzo de Almagro Manuel Pellegrini con San Lorenzo en Las primeras copas internacionales Las primeras copas internacionales primeras copas internacionales,planned
SL-10-021,10,Las primeras copas internacionales,las-primeras-copas-internacionales,tecnico,Retrato historico de Manuel Pellegrini en etapa azulgrana,rara,alta,San Lorenzo de Almagro Retrato historico de Manuel Pellegrini en etapa azulgrana Las primeras copas internacionales primeras copas internacionales,planned
SL-10-022,10,Las primeras copas internacionales,las-primeras-copas-internacionales,partido,Manuel Pellegrini en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Manuel Pellegrini en partido representativo de San Lorenzo Las primeras copas internacionales primeras copas internacionales,planned
SL-10-023,10,Las primeras copas internacionales,las-primeras-copas-internacionales,jugador,Pablo Michelini con San Lorenzo en Las primeras copas internacionales,especial,media,San Lorenzo de Almagro Pablo Michelini con San Lorenzo en Las primeras copas internacionales Las primeras copas internacionales primeras copas internacionales,planned
SL-10-024,10,Las primeras copas internacionales,las-primeras-copas-internacionales,jugador,Retrato historico de Pablo Michelini en etapa azulgrana,especial,media,San Lorenzo de Almagro Retrato historico de Pablo Michelini en etapa azulgrana Las primeras copas internacionales primeras copas internacionales,planned
SL-10-025,10,Las primeras copas internacionales,las-primeras-copas-internacionales,partido,Pablo Michelini en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Pablo Michelini en partido representativo de San Lorenzo Las primeras copas internacionales primeras copas internacionales,planned
SL-10-026,10,Las primeras copas internacionales,las-primeras-copas-internacionales,copa,Archivo historico de San Lorenzo sobre finales internacionales de comienzos de los 2000,especial,media,San Lorenzo de Almagro Archivo historico de San Lorenzo sobre finales internacionales de comienzos de los 2000 Las primeras copas internacionales primeras copas internacionales,planned
SL-10-027,10,Las primeras copas internacionales,las-primeras-copas-internacionales,copa,Postal azulgrana de finales internacionales de comienzos de los 2000,especial,media,San Lorenzo de Almagro Postal azulgrana de finales internacionales de comienzos de los 2000 Las primeras copas internacionales primeras copas internacionales,planned
SL-10-028,10,Las primeras copas internacionales,las-primeras-copas-internacionales,copa,Escena representativa de Las primeras copas internacionales: finales internacionales de comienzos de los 2000,especial,media,San Lorenzo de Almagro Escena representativa de Las primeras copas internacionales: finales internacionales de comienzos de los 2000 Las primeras copas internacionales primeras copas internacionales,planned
SL-10-029,10,Las primeras copas internacionales,las-primeras-copas-internacionales,copa,Cobertura fotografica de San Lorenzo: finales internacionales de comienzos de los 2000,especial,media,San Lorenzo de Almagro Cobertura fotografica de San Lorenzo: finales internacionales de comienzos de los 2000 Las primeras copas internacionales primeras copas internacionales,planned
SL-10-030,10,Las primeras copas internacionales,las-primeras-copas-internacionales,copa,Registro de epoca del Ciclon sobre finales internacionales de comienzos de los 2000,especial,media,San Lorenzo de Almagro Registro de epoca del Ciclon sobre finales internacionales de comienzos de los 2000 Las primeras copas internacionales primeras copas internacionales,planned
SL-11-001,11,Ramón 2007,ramon-2007,tecnico,Ramon Diaz campeon con San Lorenzo en 2007,legendaria,alta,San Lorenzo de Almagro Ramon Diaz campeon con San Lorenzo en 2007 Ramón 2007 ramon 2007,planned
SL-11-002,11,Ramón 2007,ramon-2007,campeonato,San Lorenzo campeon del Clausura 2007,epica,alta,San Lorenzo de Almagro San Lorenzo campeon del Clausura 2007 Ramón 2007 ramon 2007,planned
SL-11-003,11,Ramón 2007,ramon-2007,equipo,Plantel campeon azulgrana 2007,epica,alta,San Lorenzo de Almagro Plantel campeon azulgrana 2007 Ramón 2007 ramon 2007,planned
SL-11-004,11,Ramón 2007,ramon-2007,jugador,Andres DAlessandro en San Lorenzo 2007,rara,alta,San Lorenzo de Almagro Andres DAlessandro en San Lorenzo 2007 Ramón 2007 ramon 2007,planned
SL-11-005,11,Ramón 2007,ramon-2007,jugador,Ezequiel Lavezzi en el campeon 2007,rara,alta,San Lorenzo de Almagro Ezequiel Lavezzi en el campeon 2007 Ramón 2007 ramon 2007,planned
SL-11-006,11,Ramón 2007,ramon-2007,jugador,Cristian Tula en la campana del Clausura 2007,especial,media,San Lorenzo de Almagro Cristian Tula en la campana del Clausura 2007 Ramón 2007 ramon 2007,planned
SL-11-007,11,Ramón 2007,ramon-2007,festejo,Festejos del titulo con Ramon Diaz,epica,alta,San Lorenzo de Almagro Festejos del titulo con Ramon Diaz Ramón 2007 ramon 2007,planned
SL-11-008,11,Ramón 2007,ramon-2007,partido,Partido clave del Clausura 2007,rara,media,San Lorenzo de Almagro Partido clave del Clausura 2007 Ramón 2007 ramon 2007,planned
SL-11-009,11,Ramón 2007,ramon-2007,hinchada,Hinchada azulgrana celebrando el campeonato 2007,especial,media,San Lorenzo de Almagro Hinchada azulgrana celebrando el campeonato 2007 Ramón 2007 ramon 2007,planned
SL-11-010,11,Ramón 2007,ramon-2007,camiseta,Camiseta de San Lorenzo en el ciclo Ramon 2007,especial,media,San Lorenzo de Almagro Camiseta de San Lorenzo en el ciclo Ramon 2007 Ramón 2007 ramon 2007,planned
SL-11-011,11,Ramón 2007,ramon-2007,tecnico,Ramon Diaz con San Lorenzo en Ramón 2007,legendaria,alta,San Lorenzo de Almagro Ramon Diaz con San Lorenzo en Ramón 2007 Ramón 2007 ramon 2007,planned
SL-11-012,11,Ramón 2007,ramon-2007,tecnico,Retrato historico de Ramon Diaz en etapa azulgrana,rara,alta,San Lorenzo de Almagro Retrato historico de Ramon Diaz en etapa azulgrana Ramón 2007 ramon 2007,planned
SL-11-013,11,Ramón 2007,ramon-2007,partido,Ramon Diaz en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Ramon Diaz en partido representativo de San Lorenzo Ramón 2007 ramon 2007,planned
SL-11-014,11,Ramón 2007,ramon-2007,jugador,Andres DAlessandro con San Lorenzo en Ramón 2007,rara,alta,San Lorenzo de Almagro Andres DAlessandro con San Lorenzo en Ramón 2007 Ramón 2007 ramon 2007,planned
SL-11-015,11,Ramón 2007,ramon-2007,jugador,Retrato historico de Andres DAlessandro en etapa azulgrana,rara,alta,San Lorenzo de Almagro Retrato historico de Andres DAlessandro en etapa azulgrana Ramón 2007 ramon 2007,planned
SL-11-016,11,Ramón 2007,ramon-2007,partido,Andres DAlessandro en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Andres DAlessandro en partido representativo de San Lorenzo Ramón 2007 ramon 2007,planned
SL-11-017,11,Ramón 2007,ramon-2007,jugador,Ezequiel Lavezzi con San Lorenzo en Ramón 2007,rara,alta,San Lorenzo de Almagro Ezequiel Lavezzi con San Lorenzo en Ramón 2007 Ramón 2007 ramon 2007,planned
SL-11-018,11,Ramón 2007,ramon-2007,jugador,Retrato historico de Ezequiel Lavezzi en etapa azulgrana,rara,alta,San Lorenzo de Almagro Retrato historico de Ezequiel Lavezzi en etapa azulgrana Ramón 2007 ramon 2007,planned
SL-11-019,11,Ramón 2007,ramon-2007,partido,Ezequiel Lavezzi en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Ezequiel Lavezzi en partido representativo de San Lorenzo Ramón 2007 ramon 2007,planned
SL-11-020,11,Ramón 2007,ramon-2007,jugador,Cristian Tula con San Lorenzo en Ramón 2007,especial,media,San Lorenzo de Almagro Cristian Tula con San Lorenzo en Ramón 2007 Ramón 2007 ramon 2007,planned
SL-11-021,11,Ramón 2007,ramon-2007,jugador,Retrato historico de Cristian Tula en etapa azulgrana,especial,media,San Lorenzo de Almagro Retrato historico de Cristian Tula en etapa azulgrana Ramón 2007 ramon 2007,planned
SL-11-022,11,Ramón 2007,ramon-2007,partido,Cristian Tula en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Cristian Tula en partido representativo de San Lorenzo Ramón 2007 ramon 2007,planned
SL-11-023,11,Ramón 2007,ramon-2007,jugador,Aureliano Torres con San Lorenzo en Ramón 2007,especial,media,San Lorenzo de Almagro Aureliano Torres con San Lorenzo en Ramón 2007 Ramón 2007 ramon 2007,planned
SL-11-024,11,Ramón 2007,ramon-2007,jugador,Retrato historico de Aureliano Torres en etapa azulgrana,especial,media,San Lorenzo de Almagro Retrato historico de Aureliano Torres en etapa azulgrana Ramón 2007 ramon 2007,planned
SL-11-025,11,Ramón 2007,ramon-2007,partido,Aureliano Torres en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Aureliano Torres en partido representativo de San Lorenzo Ramón 2007 ramon 2007,planned
SL-12-001,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,partido,San Lorenzo en la lucha por la permanencia 2012,epica,alta,San Lorenzo de Almagro San Lorenzo en la lucha por la permanencia 2012 Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-002,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,tecnico,Juan Antonio Pizzi en la reconstruccion azulgrana,rara,alta,San Lorenzo de Almagro Juan Antonio Pizzi en la reconstruccion azulgrana Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-003,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,jugador,Ignacio Piatti en la etapa 2012 2013,rara,alta,San Lorenzo de Almagro Ignacio Piatti en la etapa 2012 2013 Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-004,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,jugador,Angel Correa en los anos de despegue,epica,alta,San Lorenzo de Almagro Angel Correa en los anos de despegue Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-005,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,jugador,Nestor Ortigoza como referente del mediocampo,rara,alta,San Lorenzo de Almagro Nestor Ortigoza como referente del mediocampo Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-006,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,partido,Partido simbolico del cambio de rumbo en 2013,rara,media,San Lorenzo de Almagro Partido simbolico del cambio de rumbo en 2013 Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-007,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,festejo,Festejo azulgrana tras un triunfo clave en 2013,especial,media,San Lorenzo de Almagro Festejo azulgrana tras un triunfo clave en 2013 Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-008,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,hinchada,Hinchada empujando al equipo en la adversidad,especial,media,San Lorenzo de Almagro Hinchada empujando al equipo en la adversidad Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-009,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,archivo_historico,Archivo periodistico del sufrimiento a la gloria,especial,media,San Lorenzo de Almagro Archivo periodistico del sufrimiento a la gloria Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-010,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,camiseta,Camiseta de San Lorenzo en la transicion 2012 2013,especial,media,San Lorenzo de Almagro Camiseta de San Lorenzo en la transicion 2012 2013 Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
